time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.080000000000001,1.10366845359,-1.84520610357,25.0381201609,6.07197354184,6.12644086254,0.0,1.75542360401,-2.61451587201,5.6445040296,-0.0990871990131,-0.0566696886412,0.0,471.5245358532249,474.1668054251892,470.84822609430677,471.9352512155551
4.14,1.2115994053,-2.0056482758,25.375327647,6.0659321434,6.12285718658,0.0,1.84253668487,-2.73407333843,5.59557433599,-0.104102433869,-0.0666758279797,0.0,433.87945695058085,433.03571803992696,432.09206312001277,431.65985602757746
4.199999999999998,1.32490047478,-2.17348665399,25.7100874065,6.05953219955,6.11912842893,0.0,1.9344478893,-2.86107529468,5.56278307541,-0.112355158486,-0.0543550543456,0.0,437.6939512458588,438.71547993595163,439.1183665317977,438.4228862295473
4.259999999999997,1.44446351762,-2.34998966341,26.0469005832,6.05346190352,6.11659938794,0.0,2.05110566635,-3.02285365411,5.66323628948,-0.0850379970633,-0.0249521818863,0.0,479.61344704010435,481.8408357414009,481.1201786626092,483.17601248103205
4.319999999999996,1.56935623321,-2.53400751423,26.3798091541,6.04817029298,6.11506364132,0.0,2.11220163508,-3.11164662064,5.43458629755,-0.0953932631869,-0.0269148800342,0.0,370.55735728851107,370.3640454376797,371.8029664534876,370.77849517308795
4.379999999999995,1.69931608955,-2.72533854482,26.7069331395,6.04203923494,6.11315222115,0.0,2.21983130974,-3.26653855388,5.46884759842,-0.121379234538,-0.0442404656282,0.0,461.79836079059163,460.429009296144,462.835119111542,460.7758994135124
4.439999999999993,1.83557001803,-2.92582236556,27.0349637236,6.03450323611,6.11067906274,0.0,2.32209626999,-3.41687400848,5.46493494697,-0.135753409736,-0.0357756466862,0.0,449.7477138355944,450.4320534552901,452.0364812661111,450.8621463765396
4.499999999999992,1.97787618676,-3.13530596982,27.3620528839,6.0261708666,6.10869358881,0.0,2.42153497455,-3.56660450765,5.43756039269,-0.145974415443,-0.028201489873,0.0,443.56361736728485,444.18490245045564,445.2476525298381,444.39248512540115
4.559999999999991,2.12637417298,-3.35422065807,27.6885502065,6.01756119108,6.10676476825,0.0,2.52843187554,-3.73126928757,5.44495251828,-0.138951505572,-0.0415129409414,0.0,457.30319410835887,456.2410014368243,456.5834246434293,457.1248751524633
4.6199999999999894,2.28068536982,-3.58225357825,28.0120393347,6.00949641659,6.10467031101,0.0,2.61542806284,-3.8705445452,5.33796055945,-0.126613428979,-0.0241980043009,0.0,418.87092291863723,420.3737386816308,419.588374321639,420.64051644058054
4.679999999999988,2.44095057538,-3.81985073287,28.3328734625,6.0023660676,6.10281432665,0.0,2.72673854292,-4.04996197146,5.35569993503,-0.106631026999,-0.0499083980483,0.0,463.04737170736905,461.0194835491377,461.0921574050584,462.6560759383003
4.739999999999987,2.60829155402,-4.06891908194,28.6566493762,5.99580830569,6.10031169886,0.0,2.85134241985,-4.25278826517,5.43559577722,-0.11523840294,-0.0289714897204,0.0,482.71067900786596,484.2875217174447,483.31211649145484,482.65326670799215
4.799999999999986,2.78288172166,-4.32990590743,28.9837927499,5.98953833663,6.09835049179,0.0,2.96831347259,-4.44728684338,5.46821736598,-0.0888427234482,-0.0414037522871,0.0,471.53589600226917,470.5739083228377,470.0343217155278,472.06673118857657
4.859999999999984,2.96362775373,-4.60131943886,29.308289149,5.98407793557,6.09591277499,0.0,3.05671713618,-4.60040978752,5.3483335114,-0.0957261405021,-0.039122129267,0.0,422.1713366107004,422.3672631582559,422.30951761701147,421.70772615455513
4.919999999999983,3.15056130366,-4.88336521242,29.62987318,5.97787525535,6.09351625123,0.0,3.17442965004,-4.80158356906,5.3701803971,-0.126615598709,-0.0416340802235,0.0,471.0141161942784,470.81904617562304,469.86966450562596,467.4589263687072
4.979999999999982,3.34395766318,-5.17663590286,29.9495668578,5.97033498228,6.09099076823,0.0,3.27223323904,-4.97479114365,5.2859000836,-0.123848174173,-0.0430217760643,0.0,435.91687667365596,435.79987315248025,437.72690306993974,437.94257417975336
5.0399999999999805,3.54324403505,-5.48043565862,30.2641207172,5.96264230931,6.08919178841,0.0,3.37072481674,-5.15256061293,5.19884368057,-0.138786365304,-0.0119532940457,0.0,435.53607059288845,438.12705969807905,437.3564522284874,436.0946040263733
